Original_Image,Technique,Filename,Mean,Std,Variance,Skewness,Kurtosis,Entropy,Contrast,Dissimilarity,Homogeneity,Energy,Correlation,LBP_0,LBP_1,LBP_2,LBP_3,LBP_4,LBP_5,LBP_6,LBP_7,LBP_8,HuMoment_1,HuMoment_2,HuMoment_3,HuMoment_4,HuMoment_5,HuMoment_6,HuMoment_7
Atelectasis,gaussian_noise_gaussianfilter,gaussian_noise_gaussianfilter.png,139.45578002929688,53.81508224980406,2896.0630775531754,-0.3667571421453697,-0.6037610624068992,7.594533765185733,31.35376838235294,3.412683823529412,0.30118988393983726,0.02186166454567393,0.9945373114532022,0.006759643554677185,0.022903442382777552,0.025497436523398594,0.14340209960915618,0.3803253173822322,0.2461395263668119,0.071762084960828,0.027969360351519822,0.07524108886707269,0.0011813598184366768,9.852029120032631e-10,1.8306321909334212e-11,1.1515475595067196e-11,-1.4862010030821208e-22,5.3586435896786747e-17,-7.659141077116655e-23
Atelectasis,gaussian_noise_meanfilter,gaussian_noise_meanfilter.png,139.54844665527344,52.057611709116465,2709.9949368571397,-0.3074053717205111,-0.6515863354921554,7.546004374387038,14.711565563725491,2.589690563725491,0.36188895015515116,0.025692304506655477,0.9972749540927908,0.005371093749991804,0.022750854492152785,0.013748168945291522,0.11622619628888516,0.36334228515569555,0.2836608886714422,0.07511901855457288,0.029693603515579692,0.09008789062486254,0.0011817014891988065,1.0047620132675903e-09,1.834157061797607e-11,1.1456553294967676e-11,-1.480388478325837e-22,4.484408912503933e-17,-7.526464133122404e-23
Atelectasis,gaussian_noise_medianfilter,gaussian_noise_medianfilter.png,139.18821716308594,54.86389594780871,3010.047078571981,-0.4305506104286715,-0.4639454323133152,7.559192207850961,52.085248161764724,3.4013633578431377,0.3756143367779182,0.025841877523515425,0.9912511256394154,0.009796142578110052,0.04107666015618732,0.02174377441402932,0.143524169921656,0.21601867675748287,0.26228332519491226,0.0915527343748603,0.05012512207023601,0.16387939453099995,0.0011819371594655205,1.0058104515668197e-09,1.8444346263094098e-11,1.1593865079263925e-11,-1.4988661928830063e-22,5.342588045273185e-17,-7.923416918751093e-23
Atelectasis,gaussian_noise_gmfilter,gaussian_noise_gmfilter.png,135.97764587402344,56.81318410681253,3227.7378883545753,-0.4897783298450607,-0.386128008001438,7.476089238681512,60.49492953431372,3.2553768382352946,0.33215611476350976,0.04012322411669504,0.9905340621085895,0.011459350585920014,0.03350830078119887,0.028778076171831087,0.13766479492166495,0.30143737792922753,0.23196411132777106,0.0800781249998778,0.03594970703119515,0.13916015624978767,0.0011973959199730842,9.344845420623865e-10,1.9353606873316854e-11,1.1951406055683844e-11,-1.562892368340531e-22,3.9012999476338323e-17,-9.280122804769316e-23
Atelectasis,s&pnoise_gaussianfilter,s&pnoise_gaussianfilter.png,139.15809631347656,52.59050933795738,2765.7616724257823,-0.39295724964810724,-0.4802436596831243,7.58040910262988,66.51106004901962,5.518688725490197,0.22752734236839356,0.018979983411760347,0.9878543934923447,0.01989746093746964,0.029312133789017772,0.045242309570243465,0.16104125976537928,0.2931518554683027,0.2466735839839986,0.0693359374998942,0.03385925292963583,0.10148620605453264,0.001184485586579143,8.822171427464946e-10,1.6656134586261075e-11,1.041487199729251e-11,-1.2112182895909697e-22,5.91929957478261e-17,-6.438851338312454e-23
Atelectasis,s&pnoise_meanfilter,s&pnoise_meanfilter.png,139.2078857421875,51.32523651806568,2634.2799036353827,-0.362566981770531,-0.5260467723793196,7.531804940824305,34.75448835784314,4.034329044117648,0.2936198225645103,0.02254549146857616,0.993358205044427,0.01885986328122122,0.05468749999991655,0.04267883300774738,0.13941955566384975,0.21694946289029396,0.21549987792935868,0.09768676757797594,0.05702209472647549,0.15719604492163514,0.00118459516553207,8.895029293861841e-10,1.6633713504935657e-11,1.0385402190605189e-11,-1.207891441680729e-22,5.41751454828387e-17,-6.35764880612868e-23
Atelectasis,s&pnoise_medianfilter,s&pnoise_medianfilter.png,139.52687072753906,55.36742928800332,3065.5522259620484,-0.45533759445220473,-0.3993105244161397,7.277778599835705,62.236565563725506,2.9992187500000007,0.4681754514492601,0.04496625163485261,0.9897306269856966,0.0008239746093737428,0.011749267578107072,0.005447387695304188,0.1304168701169885,0.2507324218746174,0.3296356201166845,0.05447387695304188,0.05572509765616497,0.16099548339819184,0.0011788656110255156,9.748716943895674e-10,1.8452419177173792e-11,1.155282158574942e-11,-1.4900240129389512e-22,5.4826285909548586e-17,-7.906069216294124e-23
Atelectasis,s&pnoise_gmfilter,s&pnoise_gmfilter.png,99.36305236816406,62.60821038842627,3919.788008041447,0.3675501383731895,-0.9190341234395483,7.605633221877003,1003.5379748774509,14.056295955882351,0.3697566562871806,0.04326262318402864,0.8715973779772593,0.017166137695286306,0.06707763671864765,0.04058837890618806,0.12345886230449911,0.16854858398411782,0.18510437011690506,0.10762023925764828,0.05560302734366516,0.23483276367151668,0.0016386910190709166,5.241613952613463e-10,3.898164923780187e-11,3.077228922680341e-11,-8.038977314048533e-22,6.054719477521389e-16,-6.997479545735665e-22
Atelectasis,alpha_trimmed,aplha-trimmed.png,138.94805908203125,53.2305275419561,2833.489062394947,-0.344308774842407,-0.6199595586905429,7.57868694753408,23.933333333333334,3.1659007352941178,0.31482908419417993,0.022616123473892236,0.9957488838961791,0.013137817382792454,0.037902832031192164,0.03192138671870129,0.14268493652321979,0.30509948730422193,0.23097229003871006,0.08222961425768703,0.04197692871087345,0.11407470703107593,0.001185799508731283,9.597666688096527e-10,1.8693511471096552e-11,1.1808406099841564e-11,-1.5545677291950596e-22,4.829524983770975e-17,-8.131984005619145e-23
Atelectasis,bandreject,band-reject.png,143.37579345703125,52.85153376736392,2793.2846215628088,-0.2008101213308952,-0.8705316255196753,7.638328951561831,77.25212928921569,4.659972426470588,0.27737513625529536,0.01972278489665699,0.9860090520329623,0.047454833984302586,0.06562805175771236,0.04721069335930296,0.10888671874983386,0.2134552001949868,0.1815338134762855,0.07759094238269411,0.06912231445301953,0.18911743164033643,0.0011538222647882292,7.553366782113521e-10,1.723265084094669e-11,1.0993115105993236e-11,-1.3430185080079142e-22,9.660470078307431e-17,-6.96895255094523e-23
Atelectasis,notch,notch.png,137.78305053710938,46.50669852175536,2162.873007393442,-0.22565425582639217,-0.9187103605320472,7.4294671417829985,97.61306678921571,5.60375306372549,0.2594460152741668,0.020083161680405973,0.9771652397384387,0.07644653320300836,0.14363098144509334,0.053131103515543926,0.07640075683582093,0.057586669921787126,0.08207702636706225,0.04052734374993816,0.16571044921849715,0.30448913574172287,0.00120061039254136,5.476906448443822e-10,1.8005569553349003e-11,1.0147887946999048e-11,-1.2545313290531476e-22,1.900030703815909e-17,-5.54778799226741e-23
Atelectasis,wiener_original,original_weiner.png,139.58450317382812,56.36462956847448,3176.9714663913473,-0.2966751502940169,-0.6454356106132089,7.635723431475285,70.5377144607843,5.767953431372549,0.23076985201762915,0.025352411734949926,0.9888572480090742,0.002914428710933053,0.024185180664025595,0.015594482421851205,0.09930419921859847,0.42103576660092007,0.2890624999995589,0.046417236328054175,0.027542114257770475,0.07394409179676217,0.001180893029518371,9.156879590264345e-10,1.8801605310399478e-11,1.1496293201531652e-11,-1.5027880234779014e-22,3.7204524440450943e-17,-7.73532866346615e-23
Atelectasis,wiener_custom,custom_weiner.png,138.7866973876953,55.48629718639998,3078.729175457498,-0.3329754227188328,-0.5746532969025435,7.595458009118321,124.39353553921569,6.251164215686274,0.2151478537856692,0.02301815058240085,0.9797380764600334,0.04272460937493481,0.058105468749911335,0.04902648925773769,0.12855529785136635,0.22514343261684397,0.18432617187471872,0.06587219238271198,0.0602264404295956,0.18601989746065364,0.0011879907196049146,1.1103343778322577e-09,1.8087413959233395e-11,1.17284961823938e-11,-1.5741357089642668e-22,2.1420036772274574e-17,-6.634899726075693e-23
Cardiomegaly,original,original.png,128.27352905273438,67.37952830744277,4540.000834933482,-0.15200312712528544,-1.113990191555851,7.861021049889933,67.18183210784314,4.825490196078431,0.27283502937607124,0.021267764148410546,0.9925618414709365,0.05166625976554616,0.06536865234365026,0.04833984374992624,0.10414123535140359,0.20605468749968558,0.16151428222631606,0.0720214843748901,0.07238769531238955,0.21850585937466657,0.0011845505914147962,1.3219312348052883e-09,1.997261831027512e-12,3.6766012483459814e-11,1.2799925447030085e-22,8.952689007770888e-16,2.878823797544925e-22
Cardiomegaly,lowpass,lpf.png,128.2006378173828,66.5435433702327,4428.043164266041,-0.14098658562991814,-1.108913242484005,7.847879302907852,24.401011029411762,3.0733149509803925,0.3840974907761615,0.0259531344558072,0.9972335264718869,0.0010070800781234633,0.010360717773421691,0.006942749023426906,0.08038330078112735,0.426605224608724,0.3157501220698307,0.0462036132811795,0.03491210937494673,0.07783508300769373,0.001184280124370793,1.3285928585176607e-09,2.022627059016121e-12,3.667381206542559e-11,1.2975074265496585e-22,8.885464178722706e-16,2.8797755224267774e-22
Cardiomegaly,highpass,hpf.png,128.92953491210938,75.17818642150439,5651.759713626467,-0.17208680919805933,-1.164559981381923,7.813565217979428,1921.7409926470593,28.50609681372549,0.07987430845832005,0.025982112735814532,0.8290295026254003,0.1365203857419792,0.11627197265607259,0.03941345214837736,0.04095458984368751,0.04768371582023974,0.04339599609368378,0.04252624511712261,0.1057128906248387,0.42752075195247263,0.0011800687582705963,1.4685512134464766e-09,2.0679975521567837e-12,3.621506472189152e-11,1.124645606221043e-22,9.643593292043376e-16,2.9253336245890527e-22
Cardiomegaly,gaussian_smooth,smoothing.png,128.2109832763672,66.58909085647042,4434.107021091273,-0.1413013755549286,-1.1096658283287482,7.84875457638798,25.07049632352941,3.1017463235294116,0.38373156269681075,0.025901876193259482,0.9971611650350929,0.0007171630859364057,0.009140014648423553,0.007217407226551487,0.07568359374988451,0.43222045898371547,0.3231658935541944,0.04229736328118546,0.03495788574213416,0.07460021972644867,0.0011843418218949596,1.328790367037986e-09,2.0208053911639116e-12,3.668620733744373e-11,1.296355983540852e-22,8.906447097150827e-16,2.880489293282029e-22
Cardiomegaly,hist_eq,HE.png,126.49749755859375,74.55894540679431,5559.036340173334,0.00028300643964447077,-1.202114944435161,7.741863860386507,84.3984375,5.396599264705882,0.26497710347592385,0.022665266931072507,0.9923735167979135,0.05015563964836097,0.06607055664052418,0.046966552734303335,0.10469055175765275,0.19572448730438885,0.16610717773412154,0.07228088378895221,0.07348632812488787,0.2245178222652824,0.0011832043846258396,1.2442470877387804e-09,2.2900824523052725e-12,5.1755425769322333e-11,2.081450715577446e-22,1.3953836098345074e-15,5.236004076424346e-22
Cardiomegaly,clahe,CLAHE.png,138.5491485595703,66.03953890233308,4361.220698432764,-0.3875646186141546,-1.0128503067673529,7.840305952749785,167.45562193627453,8.143244485294117,0.17262173239320705,0.015409949147914584,0.9806744392890859,0.06524658203115044,0.07325744628895071,0.05406188964835501,0.10299682617171783,0.18746948242158895,0.14488220214821643,0.06922912597645686,0.07356262207020026,0.2292938232418376,0.0011224822905081312,2.063734141231163e-09,9.339533016417838e-13,1.2339186928551634e-11,2.564550876644726e-23,3.7074820807187267e-16,3.3120006286131766e-23
Cardiomegaly,sobel,Sobel.png,101.46437072753906,46.684805028981394,2179.4710205940064,-0.34790772906800493,-0.8310210234998938,7.302772598479719,103.75603553921569,5.712683823529411,0.2682531753701035,0.025145992394517706,0.9760645610718709,0.058197021484286196,0.0830993652342482,0.04553222656243052,0.08940124511705108,0.1799774169919129,0.12562561035137082,0.061645507812405936,0.08236694335924932,0.27415466308551917,0.0015387825529855816,1.4868758971936608e-09,4.8839787313032144e-12,5.2497190806232114e-11,4.050253065194734e-22,4.30303684439024e-16,7.365921832329243e-22
Cardiomegaly,prewitt,Prewitt.png,101.35105895996094,46.680591025923,2179.0775785294827,-0.34635645297401607,-0.8339875940974717,7.300437912684936,99.32405024509805,5.571078431372549,0.27174226881327695,0.02535538040320073,0.9770823800364603,0.058120727538973814,0.07971191406237838,0.04658508300774142,0.08950805664048841,0.1777343749997288,0.12945556640605246,0.0647430419920887,0.08262634277331142,0.2715148925777107,0.0015407725872814738,1.4758623214767191e-09,4.880645712664879e-12,5.2928130743619723e-11,4.1205574725803127e-22,4.297262017737132e-16,7.442271389079882e-22
Cardiomegaly,freq_sharpen,FD-sharp.png,86.12118530273438,41.486636581024435,1721.141014805995,0.21103414089836298,0.031722850159114024,7.213609013122212,81.95260416666669,4.823743872549021,0.2996748955747092,0.02482170994423067,0.9756654449141124,0.055786132812414874,0.07133483886707866,0.04159545898431153,0.09704589843735192,0.18765258789033867,0.15974426269506875,0.07531738281238508,0.0864410400389306,0.22508239746059405,0.001867528020805162,1.995356346038685e-09,9.692308873429024e-12,1.2228906669827828e-10,2.9854408188696715e-21,2.5089709870987566e-15,2.968552175726838e-21
Cardiomegaly,laplacian,Spatial-filtered.png,128.52536010742188,68.89101680350218,4745.97219622042,-0.16173208164451366,-1.1263375054248685,7.905194528302025,409.0569240196079,13.190196078431372,0.11346674383409368,0.013015385069781605,0.9566379794313136,0.14395141601540534,0.1026306152342184,0.04000854492181395,0.04847717285148853,0.0625152587889671,0.057189941406162736,0.0433807373046213,0.0986328124998495,0.4032135009759472,0.0011857777071839497,1.4685194097529884e-09,2.233383617073974e-12,3.7447581820379647e-11,1.150324185475227e-22,9.50880385983977e-16,3.225684938951283e-22
Cardiomegaly,gaussian_noise_gaussianfilter,gaussian_noise_gaussianfilter.png,127.90364074707031,66.59443492965782,4434.8187636004295,-0.12974594636509443,-1.1330138943202657,7.860536093665746,30.949632352941176,3.653033088235294,0.2984607069289039,0.019558915071433956,0.9964953940532153,0.0072021484374890105,0.023635864257776435,0.02394104003902597,0.13414001464823283,0.39738464355408115,0.24291992187462932,0.0712432861327038,0.028549194335893938,0.07098388671864168,0.0011896948821621739,1.3287929303628049e-09,1.9360271291881073e-12,3.794424292037226e-11,1.2632031527077388e-22,9.299065775224687e-16,2.996830276157191e-22
Cardiomegaly,gaussian_noise_meanfilter,gaussian_noise_meanfilter.png,127.85008239746094,65.79420708888901,4328.877686455613,-0.12246969844927703,-1.1224180327511124,7.836616749568094,19.840931372549022,2.941636029411766,0.36146176030164895,0.02329153352495873,0.9977006242008752,0.004714965820305305,0.022033691406216378,0.013320922851542174,0.11129760742170518,0.38021850585879485,0.2765655517573905,0.07223510742176478,0.029693603515579692,0.08992004394517529,0.001189581037053621,1.3418509370846986e-09,1.9515772448508755e-12,3.7894452907299235e-11,1.3036209255174275e-22,9.333279050311284e-16,2.9866842468325955e-22
Cardiomegaly,gaussian_noise_medianfilter,gaussian_noise_medianfilter.png,127.75857543945312,66.88209455338237,4473.21457184758,-0.14008699421772872,-1.1085731698215167,7.86660189865749,37.31014093137255,3.625582107843137,0.36460119449076456,0.021832231234483156,0.9958091397243704,0.009872436523422436,0.0393218994140025,0.022155761718716194,0.14053344726541056,0.22869873046840103,0.26522827148397027,0.0876159667967413,0.04946899414054952,0.15710449218726028,0.0011885176185624663,1.2188735936388354e-09,1.8432766544904904e-12,3.736511279296878e-11,1.420734579585993e-22,8.904680948884436e-16,2.756338454990443e-22
Cardiomegaly,gaussian_noise_gmfilter,gaussian_noise_gmfilter.png,125.31752014160156,68.36724773007367,4674.080562185263,-0.1789370435274902,-1.078677411362307,7.735337893508834,30.244975490196087,3.459221813725491,0.33511139134527795,0.04780829264013432,0.996752117346538,0.011169433593732956,0.03253173828120036,0.02896118164058081,0.13105773925761252,0.3122253417963986,0.22735595703090308,0.07759094238269411,0.034606933593697195,0.1445007324216545,0.0012010608214561408,1.2764046396464453e-09,2.378718476164858e-12,4.0373173832768516e-11,1.7675680164183102e-22,8.929725103703875e-16,3.5397137227781247e-22
Cardiomegaly,s&pnoise_gaussianfilter,s&pnoise_gaussianfilter.png,127.91566467285156,64.25226311507666,4128.35331540904,-0.14295150871611587,-1.0695336978385295,7.864070871741823,64.9460324754902,5.6673253676470585,0.22700901005054847,0.015763057453982137,0.9920981928043627,0.01808166503903491,0.029342651367142727,0.040817260742125216,0.1535644531247657,0.3180389404292022,0.2469940185543106,0.06701660156239773,0.03192138671870129,0.09422302246079373,0.0011956753260215249,1.223617942207627e-09,1.500391013622688e-12,3.4534174711245564e-11,1.0302244223450338e-22,8.109306761952502e-16,2.262324987673846e-22
Cardiomegaly,s&pnoise_meanfilter,s&pnoise_meanfilter.png,127.88728332519531,63.586489234652085,4043.2416131885257,-0.1425570804705567,-1.0816262653423598,7.8477276900960895,38.328783700980395,4.307276348039216,0.291533724407817,0.019065879671102032,0.9952410986250632,0.01718139648434878,0.05073547363273508,0.041748046874936294,0.13275146484354744,0.24494934081993874,0.22039794921841369,0.09405517578110648,0.05638122558585147,0.14179992675759612,0.0011955791180453432,1.2216864651865297e-09,1.5023364292781008e-12,3.4503233772336375e-11,1.042662372681973e-22,8.097268137946336e-16,2.25471241215607e-22
Cardiomegaly,s&pnoise_medianfilter,s&pnoise_medianfilter.png,128.00111389160156,67.1904408557287,4514.555342387175,-0.14327452616528805,-1.1130459024799522,7.644218428186814,37.26966911764706,3.223835784313726,0.44165448488811787,0.032893896357048355,0.9958511102554819,0.0010528564453108934,0.013626098632791708,0.004592895507805492,0.11791992187482006,0.2884979248042473,0.33676147460886113,0.05490112304679123,0.05261230468741972,0.13003540039042658,0.0011845400958968872,1.171532177326438e-09,1.8234103821263565e-12,3.675922305287281e-11,1.4448363089653393e-22,8.561809295184201e-16,2.63996737273616e-22
Cardiomegaly,s&pnoise_gmfilter,s&pnoise_gmfilter.png,91.97492980957031,65.51517989859092,4292.2387971447315,0.5914797429335495,-0.7217441385612426,7.737063799282718,924.512974877451,13.280560661764707,0.3549085803010626,0.028767742030450374,0.8918787160550469,0.01635742187497504,0.06292724609365398,0.04376220703118323,0.12089538574200302,0.19108581542939593,0.19116210937470832,0.10842895507795955,0.05458068847647921,0.21080017089811584,0.001656982503272357,1.0004014481290986e-09,2.771707832125154e-13,8.360834878448422e-11,1.5740059667335719e-22,1.4332700601164512e-15,3.7042962140980255e-22
Cardiomegaly,alpha_trimmed,aplha-trimmed.png,127.21186828613281,66.37246512004475,4405.304126111558,-0.12867723804902703,-1.1285058374503552,7.849475666283977,27.12049632352941,3.4472120098039216,0.3118863541579669,0.02041995448187647,0.9969100614164964,0.01301574707029264,0.037368774414005476,0.030761718749953062,0.1338958740232332,0.32003784179638667,0.23011779785121136,0.0801544189451902,0.04052734374993816,0.11412048339826336,0.0011938057483737692,1.3700278393311763e-09,2.0420095193635285e-12,3.85135180193672e-11,1.416424838988534e-22,9.559641532611611e-16,3.107905872076862e-22
Cardiomegaly,bandreject,band-reject.png,128.2018280029297,64.80189012914494,4199.2849643097725,-0.09441140339880395,-1.1388798714977453,7.879081838574185,56.06046262254903,4.549800857843138,0.2798815909778717,0.017802904566398048,0.9932934157143062,0.04728698730461534,0.0631103515624037,0.048675537109300726,0.1121978759763913,0.22317504882778447,0.18028259277316241,0.07098388671864168,0.06581115722646208,0.1884765624997124,0.0011967197042700875,1.586022385435047e-09,1.6367215585688042e-12,3.8915877300003265e-11,1.3252715565223114e-22,1.2044420233852796e-15,2.8088847373069757e-22
Cardiomegaly,notch,notch.png,106.94721984863281,50.41224530636246,2541.394476828864,-0.09527799247069312,-1.0933857441047317,7.519827596225052,70.86519607843138,4.832567401960786,0.2776995255314155,0.02074324580795941,0.9859214319875609,0.07598876953113405,0.13700866699197845,0.04855346679680091,0.07708740234363237,0.06224060058584253,0.08990478515611282,0.042907714843684525,0.15592956542944958,0.3103790283198389,0.0014529520055825821,2.722531438079974e-09,3.5558061440246732e-12,5.86912956994729e-11,4.55444179211384e-22,2.4706737803289716e-15,7.151609464949994e-22
Cardiomegaly,wiener_original,original_weiner.png,128.79898071289062,74.29855842392342,5520.275783873163,-0.059372740624201586,-1.1366235241899814,7.84532659295703,364.114675245098,12.675275735294118,0.12757712112480157,0.03517526965597378,0.9671136266874384,0.002853393554683146,0.02435302734371284,0.01766967773434804,0.08340454101549774,0.47268676757740374,0.255584716796485,0.03012084960932904,0.02244567871090325,0.09088134765611132,0.0011914682709439628,6.11913571593439e-10,1.7277133519717478e-12,3.7532936233512654e-11,2.0287733284017685e-22,6.926368192542721e-16,2.240333632267057e-22
Cardiomegaly,wiener_custom,custom_weiner.png,128.8453826904297,68.44233406590506,4684.353092388948,-0.06724180196613541,-1.1636500817178028,7.913506949794377,488.7084865196079,10.77867647058824,0.15948756200233172,0.0125549119317642,0.9479639012498923,0.030822753906202968,0.04850769042961348,0.04649353027336656,0.14315795898415656,0.2760467529292663,0.20202636718719172,0.05787658691397419,0.05499267578116609,0.14007568359353625,0.0012077608462380365,5.370168748059798e-10,1.4881221484791601e-12,3.999555604330406e-11,2.4160000836993257e-22,8.558301113925279e-16,1.9193101329112318e-22
Consolidation,original,original.png,106.78515625,69.68330142113132,4855.762496948242,0.07443077205390354,-1.1001621997884068,7.580042487943067,64.4271292892157,4.852159926470589,0.2933057602682758,0.06504370931355669,0.9933747232982272,0.041397094726499335,0.05696105957022558,0.04704284667961572,0.09950256347641066,0.22821044921840178,0.1598358154294436,0.06436157226552679,0.05967712402334644,0.24301147460900419,0.0012100060916829004,1.0941325351138262e-08,6.182528437887655e-11,5.0191135794197244e-11,-2.7944297516590348e-21,5.015212090131946e-15,9.104848604238543e-23
Consolidation,lowpass,lpf.png,106.70338439941406,68.9517336211091,4754.3415693563875,0.08610083166342672,-1.0789878460937983,7.609173885307438,20.535171568627458,3.0599264705882363,0.3646920271561134,0.05707245407326075,0.9978422892432324,0.00102233886718594,0.01017761230467197,0.009628295898422809,0.07728576660144457,0.4724731445305291,0.25445556640586176,0.0364379882811944,0.022613525390590493,0.11590576171857314,0.0012098618404142885,1.1144870230609613e-08,6.256544446833262e-11,5.0468267164662026e-11,-2.8344468302044926e-21,5.096790468164515e-15,9.157549709651452e-23
